time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint
0.0,-0.35142257809638977,-0.755716860294342,2.3030481338500977,-1.088178277015686,1.23589289188385,-0.16108852624893188
1.0,-0.34318485856056213,-0.7600067853927612,2.303576707839966,-1.0895041227340698,1.251050074895223,-0.15235881507396698
2.0,-0.3349471390247345,-0.7642967104911804,2.304105281829834,-1.0908299684524536,1.266207257906596,-0.14362910389900208
3.0,-0.32670941948890686,-0.7685866355895996,2.304633855819702,-1.0921558141708374,1.2813644409179688,-0.13489939272403717
4.0,-0.32670941948890686,-0.7685866355895996,2.304633855819702,-1.0921558141708374,1.2813644409179688,-0.13489939272403717
5.0,-0.3187989592552185,-0.7831782698631287,2.3026732206344604,-1.0823156237602234,1.2940475940704346,-0.12709075585007668
6.0,-0.31088849902153015,-0.7977699041366577,2.3007125854492188,-1.0724754333496094,1.3067307472229004,-0.11928211897611618
7.0,-0.31088849902153015,-0.7977699041366577,2.3007125854492188,-1.0724754333496094,1.3067307472229004,-0.11928211897611618
8.0,-0.31620801985263824,-0.8065424561500549,2.299943685531616,-1.0673112869262695,1.2943190932273865,-0.12320075556635857
9.0,-0.32152754068374634,-0.8153150081634521,2.2991747856140137,-1.0621471405029297,1.2819074392318726,-0.12711939215660095
10.0,-0.32152754068374634,-0.8153150081634521,2.2991747856140137,-1.0621471405029297,1.2819074392318726,-0.12711939215660095
11.0,-0.3157549425959587,-0.8205698281526566,2.2965093851089478,-1.0507307648658752,1.2957408726215363,-0.12217160314321518
12.0,-0.3099823445081711,-0.825824648141861,2.293843984603882,-1.0393143892288208,1.3095743060112,-0.1172238141298294
13.0,-0.30420974642038345,-0.8310794681310654,2.291178584098816,-1.0278980135917664,1.3234077394008636,-0.11227602511644363
14.0,-0.2984371483325958,-0.8363342881202698,2.28851318359375,-1.016481637954712,1.3372411727905273,-0.10732823610305786
15.0,-0.2984371483325958,-0.8363342881202698,2.28851318359375,-1.016481637954712,1.3372411727905273,-0.10732823610305786
16.0,-0.2936237037181854,-0.8277137517929077,2.2911879062652587,-1.0315088272094726,1.3494057178497314,-0.10106218755245208
17.0,-0.288810259103775,-0.8190932154655457,2.2938626289367674,-1.0465360164642334,1.3615702629089355,-0.09479613900184632
18.0,-0.28399681448936465,-0.8104726791381835,2.2965373516082765,-1.061563205718994,1.3737348079681397,-0.08853009045124054
19.0,-0.27918336987495423,-0.8018521428108215,2.2992120742797852,-1.076590394973755,1.3858993530273438,-0.08226404190063477
20.0,-0.2743699252605438,-0.7932316064834595,2.301886796951294,-1.0916175842285156,1.3980638980865479,-0.07599799335002899
21.0,-0.2743699252605438,-0.7932316064834595,2.301886796951294,-1.0916175842285156,1.3980638980865479,-0.07599799335002899
22.0,-0.268014798561732,-0.803171177705129,2.298157056172689,-1.0763463973999023,1.4132261276245117,-0.06962885831793149
23.0,-0.2616596718629201,-0.8131107489267985,2.2944273153940835,-1.061075210571289,1.4283883571624756,-0.063259723285834
24.0,-0.2553045451641083,-0.823050320148468,2.2906975746154785,-1.0458040237426758,1.4435505867004395,-0.056890588253736496
25.0,-0.2553045451641083,-0.823050320148468,2.2906975746154785,-1.0458040237426758,1.4435505867004395,-0.056890588253736496
26.0,-0.247988594075044,-0.8189844389756521,2.290614128112793,-1.0516608158747356,1.4605252146720886,-0.04925135135029753
27.0,-0.2406726429859797,-0.8149185578028361,2.2905306816101074,-1.0575176080067952,1.4774998426437378,-0.04161211444685857
28.0,-0.23335669189691544,-0.8108526766300201,2.290447235107422,-1.063374400138855,1.494474470615387,-0.0339728775434196
29.0,-0.22604074080785116,-0.8067867954572042,2.2903637886047363,-1.0692311922709148,1.5114490985870361,-0.026333640639980636
30.0,-0.2187247897187869,-0.8027209142843882,2.290280342102051,-1.0750879844029744,1.5284237265586853,-0.018694403736541673
31.0,-0.2114088386297226,-0.7986550331115723,2.2901968955993652,-1.0809447765350342,1.5453983545303345,-0.011055166833102703
32.0,-0.2114088386297226,-0.7986550331115723,2.2901968955993652,-1.0809447765350342,1.5453983545303345,-0.011055166833102703
33.0,-0.20729926601052284,-0.8075083345174789,2.2860512137413025,-1.0653070211410522,1.5558387637138367,-0.006458939402364194
34.0,-0.2031896933913231,-0.8163616359233856,2.2819055318832397,-1.0496692657470703,1.5662791728973389,-0.0018627119716256857
35.0,-0.19908012077212334,-0.8252149373292923,2.277759850025177,-1.0340315103530884,1.576719582080841,0.002733515459112823
36.0,-0.19497054815292358,-0.834068238735199,2.2736141681671143,-1.0183937549591064,1.5871599912643433,0.007329742889851332
37.0,-0.19497054815292358,-0.834068238735199,2.2736141681671143,-1.0183937549591064,1.5871599912643433,0.007329742889851332
38.0,-0.1881285309791565,-0.8308876156806946,2.272002591027154,-1.0201626221338909,1.603028416633606,0.014353693773349125
39.0,-0.1812865138053894,-0.8277069926261902,2.2703910138871937,-1.021931489308675,1.6188968420028687,0.02137764465684692
40.0,-0.17444449663162231,-0.8245263695716858,2.268779436747233,-1.0237003564834595,1.6347652673721313,0.028401595540344715
